order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,quantity,unit_price,order_status,country
11312,C004,Amina Hassan,amina.hassan@example.com,2026-04-22,P1008,Desk Chair,2,175.0,RETURNED,Brazil
11313,C005,Wei Chen,wei.chen@example.com,2026-04-23,P1001,Laptop,3,750.5,PENDING,USA
11314,C006,Emma Wilson,emma.wilson@example.com,2026-04-24,P1002,Wireless Mouse,4,26.5,COMPLETED,India
11315,C007,Noah Patel,noah.patel@example.com,2026-04-25,P1003,USB-C Hub,5,39.99,CANCELLED,UK
11316,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-26,P1004,Monitor,1,220.5,RETURNED,Germany
11317,C009,Liam O'Brien,liam.obrien@example.com,2026-04-27,P1005,Keyboard,2,46.0,PENDING,Canada
11318,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-04-28,P1006,Webcam,3,59.99,COMPLETED,Australia
11319,C011,Maria Santos,maria.santos@example.com,2026-04-29,P1007,Headphones,4,89.5,CANCELLED,Japan
11320,C012,Omar Farouk,omar.farouk@example.com,2026-04-30,P1008,Desk Chair,5,176.0,RETURNED,Brazil
11321,C001,John Smith,john@example.com,2026-05-01,P1001,Laptop,1,750.0,PENDING,USA
11322,C002,Priya Sharma,priya.sharma@example.com,2026-05-02,P1002,Wireless Mouse,2,26.0,COMPLETED,India
11323,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-03,P1003,USB-C Hub,3,40.99,CANCELLED,UK
11324,C004,Amina Hassan,amina.hassan@example.com,2026-05-04,P1004,Monitor,4,220.0,RETURNED,Germany
11325,C005,Wei Chen,wei.chen@example.com,2026-05-05,P1005,Keyboard,5,45.5,PENDING,Canada
11326,C006,Emma Wilson,emma.wilson@example.com,2026-05-06,P1006,Webcam,1,60.99,COMPLETED,Australia
11327,C007,Noah Patel,noah.patel@example.com,2026-05-07,P1007,Headphones,2,89.0,CANCELLED,Japan
11328,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-08,P1008,Desk Chair,3,175.5,RETURNED,Brazil
11329,C009,Liam O'Brien,liam.obrien@example.com,2026-05-09,P1001,Laptop,4,751.0,PENDING,USA
11330,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-10,P1002,Wireless Mouse,5,25.5,COMPLETED,India
11331,C011,Maria Santos,maria.santos@example.com,2026-05-11,P1003,USB-C Hub,1,40.49,CANCELLED,UK
11332,C012,Omar Farouk,omar.farouk@example.com,2026-05-12,P1004,Monitor,2,221.0,RETURNED,Germany
11333,C001,John Smith,john@example.com,2026-05-13,P1005,Keyboard,3,45.0,PENDING,Canada
11334,C002,Priya Sharma,priya.sharma@example.com,2026-05-14,P1006,Webcam,4,60.49,COMPLETED,Australia
11335,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-15,P1007,Headphones,5,90.0,CANCELLED,Japan
11336,C004,Amina Hassan,amina.hassan@example.com,2026-05-16,P1008,Desk Chair,1,175.0,RETURNED,Brazil
11337,C005,Wei Chen,wei.chen@example.com,2026-05-17,P1001,Laptop,2,750.5,PENDING,USA
11338,C006,Emma Wilson,emma.wilson@example.com,2026-05-18,P1002,Wireless Mouse,3,26.5,COMPLETED,India
11339,C007,Noah Patel,noah.patel@example.com,2026-05-19,P1003,USB-C Hub,4,39.99,CANCELLED,UK
11340,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-20,P1004,Monitor,5,220.5,RETURNED,Germany
11341,C009,Liam O'Brien,liam.obrien@example.com,2026-05-21,P1005,Keyboard,1,46.0,PENDING,Canada
11342,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-22,P1006,Webcam,2,59.99,COMPLETED,Australia
11343,C011,Maria Santos,maria.santos@example.com,2026-05-23,P1007,Headphones,3,89.5,CANCELLED,Japan
11344,C012,Omar Farouk,omar.farouk@example.com,2026-05-24,P1008,Desk Chair,4,176.0,RETURNED,Brazil
11345,C001,John Smith,john@example.com,2026-05-25,P1001,Laptop,5,750.0,PENDING,USA
11346,C002,Priya Sharma,priya.sharma@example.com,2026-05-26,P1002,Wireless Mouse,1,26.0,COMPLETED,India
11347,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-27,P1003,USB-C Hub,2,40.99,CANCELLED,UK
11348,C004,Amina Hassan,amina.hassan@example.com,2026-05-28,P1004,Monitor,3,220.0,RETURNED,Germany
11349,C005,Wei Chen,wei.chen@example.com,2026-05-29,P1005,Keyboard,4,45.5,PENDING,Canada
11350,C006,Emma Wilson,emma.wilson@example.com,2026-05-30,P1006,Webcam,5,60.99,COMPLETED,Australia
11351,C007,Noah Patel,noah.patel@example.com,2026-05-31,P1007,Headphones,1,89.0,CANCELLED,Japan
11352,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-01,P1008,Desk Chair,2,175.5,RETURNED,Brazil
11353,C009,Liam O'Brien,liam.obrien@example.com,2026-06-02,P1001,Laptop,3,751.0,PENDING,USA
11354,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-03,P1002,Wireless Mouse,4,25.5,COMPLETED,India
11355,C011,Maria Santos,maria.santos@example.com,2026-06-04,P1003,USB-C Hub,5,40.49,CANCELLED,UK
11356,C012,Omar Farouk,omar.farouk@example.com,2026-06-05,P1004,Monitor,1,221.0,RETURNED,Germany
11357,C001,John Smith,john@example.com,2026-06-06,P1005,Keyboard,2,45.0,PENDING,Canada
11358,C002,Priya Sharma,priya.sharma@example.com,2026-06-07,P1006,Webcam,3,60.49,COMPLETED,Australia
11359,C003,Carlos Rivera,carlos.rivera@example.com,2026-06-08,P1007,Headphones,4,90.0,CANCELLED,Japan
11360,C004,Amina Hassan,amina.hassan@example.com,2026-06-09,P1008,Desk Chair,5,175.0,RETURNED,Brazil
11361,C005,Wei Chen,wei.chen@example.com,2026-06-10,P1001,Laptop,1,750.5,PENDING,USA
11362,C006,Emma Wilson,emma.wilson@example.com,2026-06-11,P1002,Wireless Mouse,2,26.5,COMPLETED,India
11363,C007,Noah Patel,noah.patel@example.com,2026-06-12,P1003,USB-C Hub,3,39.99,CANCELLED,UK
11364,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-13,P1004,Monitor,4,220.5,RETURNED,Germany
11365,C009,Liam O'Brien,liam.obrien@example.com,2026-06-14,P1005,Keyboard,5,46.0,PENDING,Canada
11366,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-15,P1006,Webcam,1,59.99,COMPLETED,Australia
11367,C011,Maria Santos,maria.santos@example.com,2026-06-16,P1007,Headphones,2,89.5,CANCELLED,Japan
11368,C012,Omar Farouk,omar.farouk@example.com,2026-06-17,P1008,Desk Chair,3,176.0,RETURNED,Brazil
11369,C001,John Smith,john@example.com,2026-06-18,P1001,Laptop,4,750.0,PENDING,USA
11370,C002,Priya Sharma,priya.sharma@example.com,2026-06-19,P1002,Wireless Mouse,5,26.0,COMPLETED,India
11371,C003,Carlos Rivera,carlos.rivera@example.com,2026-06-20,P1003,USB-C Hub,1,40.99,CANCELLED,UK
11372,C004,Amina Hassan,amina.hassan@example.com,2026-06-21,P1004,Monitor,2,220.0,RETURNED,Germany
11373,C005,Wei Chen,wei.chen@example.com,2026-06-22,P1005,Keyboard,3,45.5,PENDING,Canada
11374,C006,Emma Wilson,emma.wilson@example.com,2026-06-23,P1006,Webcam,4,60.99,COMPLETED,Australia
11375,C007,Noah Patel,noah.patel@example.com,2026-06-24,P1007,Headphones,5,89.0,CANCELLED,Japan
11376,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-25,P1008,Desk Chair,1,175.5,RETURNED,Brazil
11377,C009,Liam O'Brien,liam.obrien@example.com,2026-06-26,P1001,Laptop,2,751.0,PENDING,USA
11378,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-27,P1002,Wireless Mouse,3,25.5,COMPLETED,India
11379,C011,Maria Santos,maria.santos@example.com,2026-06-28,P1003,USB-C Hub,4,40.49,CANCELLED,UK
11380,C012,Omar Farouk,omar.farouk@example.com,2026-06-29,P1004,Monitor,5,221.0,RETURNED,Germany
11381,C001,John Smith,john@example.com,2026-06-30,P1005,Keyboard,1,45.0,PENDING,Canada
11382,C002,Priya Sharma,priya.sharma@example.com,2026-07-01,P1006,Webcam,2,60.49,COMPLETED,Australia
11383,C003,Carlos Rivera,carlos.rivera@example.com,2026-07-02,P1007,Headphones,3,90.0,CANCELLED,Japan
11384,C004,Amina Hassan,amina.hassan@example.com,2026-07-03,P1008,Desk Chair,4,175.0,RETURNED,Brazil
11385,C005,Wei Chen,wei.chen@example.com,2026-07-04,P1001,Laptop,5,750.5,PENDING,USA
11386,C006,Emma Wilson,emma.wilson@example.com,2026-07-05,P1002,Wireless Mouse,1,26.5,COMPLETED,India
11387,C007,Noah Patel,noah.patel@example.com,2026-07-06,P1003,USB-C Hub,2,39.99,CANCELLED,UK
11388,C008,Sofia Rossi,sofia.rossi@example.com,2026-07-07,P1004,Monitor,3,220.5,RETURNED,Germany
11389,C009,Liam O'Brien,liam.obrien@example.com,2026-07-08,P1005,Keyboard,4,46.0,PENDING,Canada
11390,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-07-09,P1006,Webcam,5,59.99,COMPLETED,Australia
11391,C011,Maria Santos,maria.santos@example.com,2026-07-10,P1007,Headphones,1,89.5,CANCELLED,Japan
11392,C012,Omar Farouk,omar.farouk@example.com,2026-07-11,P1008,Desk Chair,2,176.0,RETURNED,Brazil
11393,C001,John Smith,john@example.com,2026-07-12,P1001,Laptop,3,750.0,PENDING,USA
11394,C002,Priya Sharma,priya.sharma@example.com,2026-07-13,P1002,Wireless Mouse,4,26.0,COMPLETED,India
11395,C003,Carlos Rivera,carlos.rivera@example.com,2026-07-14,P1003,USB-C Hub,5,40.99,CANCELLED,UK
11396,C004,Amina Hassan,amina.hassan@example.com,2026-07-15,P1004,Monitor,1,220.0,RETURNED,Germany
11397,C005,Wei Chen,wei.chen@example.com,2026-07-16,P1005,Keyboard,2,45.5,PENDING,Canada
11398,C006,Emma Wilson,emma.wilson@example.com,2026-07-17,P1006,Webcam,3,60.99,COMPLETED,Australia
11399,C007,Noah Patel,noah.patel@example.com,2026-07-18,P1007,Headphones,4,89.0,CANCELLED,Japan
11400,C008,Sofia Rossi,sofia.rossi@example.com,2026-07-19,P1008,Desk Chair,5,175.5,RETURNED,Brazil
11401,C009,Liam O'Brien,liam.obrien@example.com,2026-01-01,P1001,Laptop,1,751.0,PENDING,USA
11402,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-02,P1002,Wireless Mouse,2,25.5,COMPLETED,India
11403,C011,Maria Santos,maria.santos@example.com,2026-01-03,P1003,USB-C Hub,3,40.49,CANCELLED,UK
11404,C012,Omar Farouk,omar.farouk@example.com,2026-01-04,P1004,Monitor,4,221.0,RETURNED,Germany
11405,C001,John Smith,john@example.com,2026-01-05,P1005,Keyboard,5,45.0,PENDING,Canada
11406,C002,Priya Sharma,priya.sharma@example.com,2026-01-06,P1006,Webcam,1,60.49,COMPLETED,Australia
11407,C003,Carlos Rivera,carlos.rivera@example.com,2026-01-07,P1007,Headphones,2,90.0,CANCELLED,Japan
11408,C004,Amina Hassan,amina.hassan@example.com,2026-01-08,P1008,Desk Chair,3,175.0,RETURNED,Brazil
11409,C005,Wei Chen,wei.chen@example.com,2026-01-09,P1001,Laptop,4,750.5,PENDING,USA
11410,C006,Emma Wilson,emma.wilson@example.com,2026-01-10,P1002,Wireless Mouse,5,26.5,COMPLETED,India
11411,C007,Noah Patel,noah.patel@example.com,2026-01-11,P1003,USB-C Hub,1,39.99,CANCELLED,UK
11412,C008,Sofia Rossi,sofia.rossi@example.com,2026-01-12,P1004,Monitor,2,220.5,RETURNED,Germany
11413,C009,Liam O'Brien,liam.obrien@example.com,2026-01-13,P1005,Keyboard,3,46.0,PENDING,Canada
11414,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-14,P1006,Webcam,4,59.99,COMPLETED,Australia
11415,C011,Maria Santos,maria.santos@example.com,2026-01-15,P1007,Headphones,5,89.5,CANCELLED,Japan
11416,C012,Omar Farouk,omar.farouk@example.com,2026-01-16,P1008,Desk Chair,1,176.0,RETURNED,Brazil
11417,C001,John Smith,john@example.com,2026-01-17,P1001,Laptop,2,750.0,PENDING,USA
11418,C002,Priya Sharma,priya.sharma@example.com,2026-01-18,P1002,Wireless Mouse,3,26.0,COMPLETED,India
11419,C003,Carlos Rivera,carlos.rivera@example.com,2026-01-19,P1003,USB-C Hub,4,40.99,CANCELLED,UK
11420,C004,Amina Hassan,amina.hassan@example.com,2026-01-20,P1004,Monitor,5,220.0,RETURNED,Germany
11421,C005,Wei Chen,wei.chen@example.com,2026-01-21,P1005,Keyboard,1,45.5,PENDING,Canada
11422,C006,Emma Wilson,emma.wilson@example.com,2026-01-22,P1006,Webcam,2,60.99,COMPLETED,Australia
11423,C007,Noah Patel,noah.patel@example.com,2026-01-23,P1007,Headphones,3,89.0,CANCELLED,Japan
11424,C008,Sofia Rossi,sofia.rossi@example.com,2026-01-24,P1008,Desk Chair,4,175.5,RETURNED,Brazil
11425,C009,Liam O'Brien,liam.obrien@example.com,2026-01-25,P1001,Laptop,5,751.0,PENDING,USA
11426,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-26,P1002,Wireless Mouse,1,25.5,COMPLETED,India
11427,C011,Maria Santos,maria.santos@example.com,2026-01-27,P1003,USB-C Hub,2,40.49,CANCELLED,UK
11428,C012,Omar Farouk,omar.farouk@example.com,2026-01-28,P1004,Monitor,3,221.0,RETURNED,Germany
11429,C001,John Smith,john@example.com,2026-01-29,P1005,Keyboard,4,45.0,PENDING,Canada
11430,C002,Priya Sharma,priya.sharma@example.com,2026-01-30,P1006,Webcam,5,60.49,COMPLETED,Australia
11431,C003,Carlos Rivera,carlos.rivera@example.com,2026-01-31,P1007,Headphones,1,90.0,CANCELLED,Japan
11432,C004,Amina Hassan,amina.hassan@example.com,2026-02-01,P1008,Desk Chair,2,175.0,RETURNED,Brazil
11433,C005,Wei Chen,wei.chen@example.com,2026-02-02,P1001,Laptop,3,750.5,PENDING,USA
11434,C006,Emma Wilson,emma.wilson@example.com,2026-02-03,P1002,Wireless Mouse,4,26.5,COMPLETED,India
11435,C007,Noah Patel,noah.patel@example.com,2026-02-04,P1003,USB-C Hub,5,39.99,CANCELLED,UK
11436,C008,Sofia Rossi,sofia.rossi@example.com,2026-02-05,P1004,Monitor,1,220.5,RETURNED,Germany
11437,C009,Liam O'Brien,liam.obrien@example.com,2026-02-06,P1005,Keyboard,2,46.0,PENDING,Canada
11438,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-02-07,P1006,Webcam,3,59.99,COMPLETED,Australia
11439,C011,Maria Santos,maria.santos@example.com,2026-02-08,P1007,Headphones,4,89.5,CANCELLED,Japan
11440,C012,Omar Farouk,omar.farouk@example.com,2026-02-09,P1008,Desk Chair,5,176.0,RETURNED,Brazil
11441,C001,John Smith,john@example.com,2026-02-10,P1001,Laptop,1,750.0,PENDING,USA
11442,C002,Priya Sharma,priya.sharma@example.com,2026-02-11,P1002,Wireless Mouse,2,26.0,COMPLETED,India
11443,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-12,P1003,USB-C Hub,3,40.99,CANCELLED,UK
11444,C004,Amina Hassan,amina.hassan@example.com,2026-02-13,P1004,Monitor,4,220.0,RETURNED,Germany
11445,C005,Wei Chen,wei.chen@example.com,2026-02-14,P1005,Keyboard,5,45.5,PENDING,Canada
11446,C006,Emma Wilson,emma.wilson@example.com,2026-02-15,P1006,Webcam,1,60.99,COMPLETED,Australia
11447,C007,Noah Patel,noah.patel@example.com,2026-02-16,P1007,Headphones,2,89.0,CANCELLED,Japan
11448,C008,Sofia Rossi,sofia.rossi@example.com,2026-02-17,P1008,Desk Chair,3,175.5,RETURNED,Brazil
11449,C009,Liam O'Brien,liam.obrien@example.com,2026-02-18,P1001,Laptop,4,751.0,PENDING,USA
11450,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-02-19,P1002,Wireless Mouse,5,25.5,COMPLETED,India
11451,C011,Maria Santos,maria.santos@example.com,2026-02-20,P1003,USB-C Hub,1,40.49,CANCELLED,UK
11452,C012,Omar Farouk,omar.farouk@example.com,2026-02-21,P1004,Monitor,2,221.0,RETURNED,Germany
11453,C001,John Smith,john@example.com,2026-02-22,P1005,Keyboard,3,45.0,PENDING,Canada
11454,C002,Priya Sharma,priya.sharma@example.com,2026-02-23,P1006,Webcam,4,60.49,COMPLETED,Australia
11455,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-24,P1007,Headphones,5,90.0,CANCELLED,Japan
11456,C004,Amina Hassan,amina.hassan@example.com,2026-02-25,P1008,Desk Chair,1,175.0,RETURNED,Brazil
11457,C005,Wei Chen,wei.chen@example.com,2026-02-26,P1001,Laptop,2,750.5,PENDING,USA
11458,C006,Emma Wilson,emma.wilson@example.com,2026-02-27,P1002,Wireless Mouse,3,26.5,COMPLETED,India
11459,C007,Noah Patel,noah.patel@example.com,2026-02-28,P1003,USB-C Hub,4,39.99,CANCELLED,UK
11460,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-01,P1004,Monitor,5,220.5,RETURNED,Germany
11461,C009,Liam O'Brien,liam.obrien@example.com,2026-03-02,P1005,Keyboard,1,46.0,PENDING,Canada
11462,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-03,P1006,Webcam,2,59.99,COMPLETED,Australia
11463,C011,Maria Santos,maria.santos@example.com,2026-03-04,P1007,Headphones,3,89.5,CANCELLED,Japan
11464,C012,Omar Farouk,omar.farouk@example.com,2026-03-05,P1008,Desk Chair,4,176.0,RETURNED,Brazil
11465,C001,John Smith,john@example.com,2026-03-06,P1001,Laptop,5,750.0,PENDING,USA
11466,C002,Priya Sharma,priya.sharma@example.com,2026-03-07,P1002,Wireless Mouse,1,26.0,COMPLETED,India
11467,C003,Carlos Rivera,carlos.rivera@example.com,2026-03-08,P1003,USB-C Hub,2,40.99,CANCELLED,UK
11468,C004,Amina Hassan,amina.hassan@example.com,2026-03-09,P1004,Monitor,3,220.0,RETURNED,Germany
11469,C005,Wei Chen,wei.chen@example.com,2026-03-10,P1005,Keyboard,4,45.5,PENDING,Canada
11470,C006,Emma Wilson,emma.wilson@example.com,2026-03-11,P1006,Webcam,5,60.99,COMPLETED,Australia
11471,C007,Noah Patel,noah.patel@example.com,2026-03-12,P1007,Headphones,1,89.0,CANCELLED,Japan
11472,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-13,P1008,Desk Chair,2,175.5,RETURNED,Brazil
11473,C009,Liam O'Brien,liam.obrien@example.com,2026-03-14,P1001,Laptop,3,751.0,PENDING,USA
11474,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-15,P1002,Wireless Mouse,4,25.5,COMPLETED,India
11475,C011,Maria Santos,maria.santos@example.com,2026-03-16,P1003,USB-C Hub,5,40.49,CANCELLED,UK
11476,C012,Omar Farouk,omar.farouk@example.com,2026-03-17,P1004,Monitor,1,221.0,RETURNED,Germany
11477,C001,John Smith,john@example.com,2026-03-18,P1005,Keyboard,2,45.0,PENDING,Canada
11478,C002,Priya Sharma,priya.sharma@example.com,2026-03-19,P1006,Webcam,3,60.49,COMPLETED,Australia
11479,C003,Carlos Rivera,carlos.rivera@example.com,2026-03-20,P1007,Headphones,4,90.0,CANCELLED,Japan
11480,C004,Amina Hassan,amina.hassan@example.com,2026-03-21,P1008,Desk Chair,5,175.0,RETURNED,Brazil
11481,C005,Wei Chen,wei.chen@example.com,2026-03-22,P1001,Laptop,1,750.5,PENDING,USA
11482,C006,Emma Wilson,emma.wilson@example.com,2026-03-23,P1002,Wireless Mouse,2,26.5,COMPLETED,India
11483,C007,Noah Patel,noah.patel@example.com,2026-03-24,P1003,USB-C Hub,3,39.99,CANCELLED,UK
11484,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-25,P1004,Monitor,4,220.5,RETURNED,Germany
11485,C009,Liam O'Brien,liam.obrien@example.com,2026-03-26,P1005,Keyboard,5,46.0,PENDING,Canada
11486,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-27,P1006,Webcam,1,59.99,COMPLETED,Australia
11487,C011,Maria Santos,maria.santos@example.com,2026-03-28,P1007,Headphones,2,89.5,CANCELLED,Japan
11488,C012,Omar Farouk,omar.farouk@example.com,2026-03-29,P1008,Desk Chair,3,176.0,RETURNED,Brazil
11489,C001,John Smith,john@example.com,2026-03-30,P1001,Laptop,4,750.0,PENDING,USA
11490,C002,Priya Sharma,priya.sharma@example.com,2026-03-31,P1002,Wireless Mouse,5,26.0,COMPLETED,India
11491,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-01,P1003,USB-C Hub,1,40.99,CANCELLED,UK
11492,C004,Amina Hassan,amina.hassan@example.com,2026-04-02,P1004,Monitor,2,220.0,RETURNED,Germany
11493,C005,Wei Chen,wei.chen@example.com,2026-04-03,P1005,Keyboard,3,45.5,PENDING,Canada
11494,C006,Emma Wilson,emma.wilson@example.com,2026-04-04,P1006,Webcam,4,60.99,COMPLETED,Australia
11495,C007,Noah Patel,noah.patel@example.com,2026-04-05,P1007,Headphones,5,89.0,CANCELLED,Japan
11496,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-06,P1008,Desk Chair,1,175.5,RETURNED,Brazil
11497,C009,Liam O'Brien,liam.obrien@example.com,2026-04-07,P1001,Laptop,2,751.0,PENDING,USA
11498,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-04-08,P1002,Wireless Mouse,3,25.5,COMPLETED,India
11499,C011,Maria Santos,maria.santos@example.com,2026-04-09,P1003,USB-C Hub,4,40.49,CANCELLED,UK
11500,C012,Omar Farouk,omar.farouk@example.com,2026-04-10,P1004,Monitor,5,221.0,RETURNED,Germany
11501,C001,John Smith,john@example.com,2026-04-11,P1005,Keyboard,1,45.0,PENDING,Canada
11502,C002,Priya Sharma,priya.sharma@example.com,2026-04-12,P1006,Webcam,2,60.49,COMPLETED,Australia
11503,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-13,P1007,Headphones,3,90.0,CANCELLED,Japan
11504,C004,Amina Hassan,amina.hassan@example.com,2026-04-14,P1008,Desk Chair,4,175.0,RETURNED,Brazil
11505,C005,Wei Chen,wei.chen@example.com,2026-04-15,P1001,Laptop,5,750.5,PENDING,USA
11506,C006,Emma Wilson,emma.wilson@example.com,2026-04-16,P1002,Wireless Mouse,1,26.5,COMPLETED,India
11507,C007,Noah Patel,noah.patel@example.com,2026-04-17,P1003,USB-C Hub,2,39.99,CANCELLED,UK
11508,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-18,P1004,Monitor,3,220.5,RETURNED,Germany
11509,C009,Liam O'Brien,liam.obrien@example.com,2026-04-19,P1005,Keyboard,4,46.0,PENDING,Canada
11510,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-04-20,P1006,Webcam,5,59.99,COMPLETED,Australia
11511,C011,Maria Santos,maria.santos@example.com,2026-04-21,P1007,Headphones,1,89.5,CANCELLED,Japan
11512,C012,Omar Farouk,omar.farouk@example.com,2026-04-22,P1008,Desk Chair,2,176.0,RETURNED,Brazil
11513,C001,John Smith,john@example.com,2026-04-23,P1001,Laptop,3,750.0,PENDING,USA
11514,C002,Priya Sharma,priya.sharma@example.com,2026-04-24,P1002,Wireless Mouse,4,26.0,COMPLETED,India
11515,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-25,P1003,USB-C Hub,5,40.99,CANCELLED,UK
11516,C004,Amina Hassan,amina.hassan@example.com,2026-04-26,P1004,Monitor,1,220.0,RETURNED,Germany
11517,C005,Wei Chen,wei.chen@example.com,2026-04-27,P1005,Keyboard,2,45.5,PENDING,Canada
11518,C006,Emma Wilson,emma.wilson@example.com,2026-04-28,P1006,Webcam,3,60.99,COMPLETED,Australia
11519,C007,Noah Patel,noah.patel@example.com,2026-04-29,P1007,Headphones,4,89.0,CANCELLED,Japan
11520,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-30,P1008,Desk Chair,5,175.5,RETURNED,Brazil
11521,C009,Liam O'Brien,liam.obrien@example.com,2026-05-01,P1001,Laptop,1,751.0,PENDING,USA
11522,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-02,P1002,Wireless Mouse,2,25.5,COMPLETED,India
11523,C011,Maria Santos,maria.santos@example.com,2026-05-03,P1003,USB-C Hub,3,40.49,CANCELLED,UK
11524,C012,Omar Farouk,omar.farouk@example.com,2026-05-04,P1004,Monitor,4,221.0,RETURNED,Germany
11525,C001,John Smith,john@example.com,2026-05-05,P1005,Keyboard,5,45.0,PENDING,Canada
11526,C002,Priya Sharma,priya.sharma@example.com,2026-05-06,P1006,Webcam,1,60.49,COMPLETED,Australia
11527,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-07,P1007,Headphones,2,90.0,CANCELLED,Japan
11528,C004,Amina Hassan,amina.hassan@example.com,2026-05-08,P1008,Desk Chair,3,175.0,RETURNED,Brazil
11529,C005,Wei Chen,wei.chen@example.com,2026-05-09,P1001,Laptop,4,750.5,PENDING,USA
11530,C006,Emma Wilson,emma.wilson@example.com,2026-05-10,P1002,Wireless Mouse,5,26.5,COMPLETED,India
11531,C007,Noah Patel,noah.patel@example.com,2026-05-11,P1003,USB-C Hub,1,39.99,CANCELLED,UK
11532,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-12,P1004,Monitor,2,220.5,RETURNED,Germany
11533,C009,Liam O'Brien,liam.obrien@example.com,2026-05-13,P1005,Keyboard,3,46.0,PENDING,Canada
11534,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-14,P1006,Webcam,4,59.99,COMPLETED,Australia
11535,C011,Maria Santos,maria.santos@example.com,2026-05-15,P1007,Headphones,5,89.5,CANCELLED,Japan
11536,C012,Omar Farouk,omar.farouk@example.com,2026-05-16,P1008,Desk Chair,1,176.0,RETURNED,Brazil
11537,C001,John Smith,john@example.com,2026-05-17,P1001,Laptop,2,750.0,PENDING,USA
11538,C002,Priya Sharma,priya.sharma@example.com,2026-05-18,P1002,Wireless Mouse,3,26.0,COMPLETED,India
11539,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-19,P1003,USB-C Hub,4,40.99,CANCELLED,UK
11540,C004,Amina Hassan,amina.hassan@example.com,2026-05-20,P1004,Monitor,5,220.0,RETURNED,Germany
11541,C005,Wei Chen,wei.chen@example.com,2026-05-21,P1005,Keyboard,1,45.5,PENDING,Canada
11542,C006,Emma Wilson,emma.wilson@example.com,2026-05-22,P1006,Webcam,2,60.99,COMPLETED,Australia
11543,C007,Noah Patel,noah.patel@example.com,2026-05-23,P1007,Headphones,3,89.0,CANCELLED,Japan
11544,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-24,P1008,Desk Chair,4,175.5,RETURNED,Brazil
11545,C009,Liam O'Brien,liam.obrien@example.com,2026-05-25,P1001,Laptop,5,751.0,PENDING,USA
11546,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-26,P1002,Wireless Mouse,1,25.5,COMPLETED,India
11547,C011,Maria Santos,maria.santos@example.com,2026-05-27,P1003,USB-C Hub,2,40.49,CANCELLED,UK
11548,C012,Omar Farouk,omar.farouk@example.com,2026-05-28,P1004,Monitor,3,221.0,RETURNED,Germany
11549,C001,John Smith,john@example.com,2026-05-29,P1005,Keyboard,4,45.0,PENDING,Canada
11550,C002,Priya Sharma,priya.sharma@example.com,2026-05-30,P1006,Webcam,5,60.49,COMPLETED,Australia
11551,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-31,P1007,Headphones,1,90.0,CANCELLED,Japan
11552,C004,Amina Hassan,amina.hassan@example.com,2026-06-01,P1008,Desk Chair,2,175.0,RETURNED,Brazil
